video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"OuIJDxLeEBc","Yatra Movie Trailer (Telugu) | Mammootty | YSR Biopic | Mahi V Raghav | 70MM Entertainments","2019-01-07T11:30:00.000Z","UCruUYdrC5nIcVzbTrEGLiTg","70mm Entertainments","24","19.10.01","Yatra Theatrical Trailer Telugu,Mammootty,YSR,Mahi V Raghav,Yatra Trailer,70MM Entertainments,#YatraTrailer,Anasuya,Yatra Teaser,Yatra,Yatra Movie,Yatra Telugu Movie,ysr yatra trailer,Mammokka,YSR Biopic,ysr biopic trailer,ysr movie trailer,YSR biopic Movie,Yatra Songs,yatra theatrical trailer,Mammootty Yatra Movie,Yatra Telugu Movie Trailer,Latest Telugu Movie Trailers 2019,YSR biopic Yatra,YS Rajasekhara Reddy,Mammootty Yatra,Yatra Movie Songs","2190788","100775","7636","8629","https://i.ytimg.com/vi/OuIJDxLeEBc/default.jpg","False","False","Yatra Movie Trailer (Telugu) on 70MM Entertainments. Shiva Meka presents Yatra 2019 Latest Telugu Movie ft. Mammootty as YSR / YS Rajasekhara Reddy. Directed by Mahi V Raghav and Music by K. Produced by Vijay Chilla & Shashi Devireddy under 70MM Entertainments banner. #Yatra #YatraTrailer #YSR #Mammootty #MahiVRaghav #Mammukka #faceofIndiancinema #YatraTheatricalTrailerYatra movie also ft. Jagapathi Babu, Suhasini Maniratnam, Rao Ramesh, Anasuya, Posani Krishna Murali, Vinod Kumar and Sachin Khedekar in supporting roles.Yatra Movie Audio Exclusively on Mango Music: https://youtube.com/mangomusicYatra is all set to hit the silver screens worldwide on Feb 8th. #YatraonFeb8thYatra Movie DetailsCast: Mammootty, Rao Ramesh & moreBanner: 70mm EntertainmentsProducers: Vijay Chilla & Shashi DevireddyPresented by: Shiva MekaStory, Screenplay & Direction: Mahi V RaghavCinematographer: Sathyan SooryanMusic: K Editor: Sreekar PrasadProduction Design: Ramakrishna & Monica SabbaniSound Design: Sync CinemaVFX: Knack StudiosPublicity Designers: Anil and BhanuClick Here To Watch :Samara Shankam Full Song Lyrical from Yatra: https://youtu.be/AGumG8Cs9v4For more updates about Yatra and 70MM EntertainmentsSubscribe: https://www.youtube.com/70mmEntertainmentsVideosLike: https://www.facebook.com/70mmEntertainments/Follow: https://twitter.com/70mmEntertainsFollow: https://www.instagram.com/70mmentertains/"
"aejAkKGiimk","Sonchiriya | Official Trailer | Sushant, Bhumi P,  Manoj B, Ranvir S | Abhishek C | 8th Feb 2019","2019-01-07T04:30:13.000Z","UCbSWf4PKXPbMHe-rPIBD0bQ","RSVP Movies","20","19.10.01","[none]","8806443","95126","4442","4854","https://i.ytimg.com/vi/aejAkKGiimk/default.jpg","False","False","हार-जीत. खून-खराबा.बैमानी-बदला.Ek झलक चम्बल ke बाग़ियों ki… प्रस्तुत karte hai #SonchiriyaTrailerReleasing 8th February 2019. A MacGuffin Pictures ProductionDirected by: Abhishek ChaubeyProduced by: Ronnie ScrewvalaCast: Manoj Bajpayee, Sushant Singh Rajput, Bhumi Pednekar, Ranvir Shorey, Ashutosh RanaStory: Abhishek Chaubey & Sudip SharmaScreenplay & Dialogues: Sudip SharmaDOP: Anuj Rakesh DhawanMusic: Vishal BhardwajAction Director: Anton Moon & Sunil RodriguesProduction Designer: Rita GhoshSound Design: Kunal SharmaEditor: Meghna SenBackground Score: Naren Chandvarkar & Bendict TaylorLyrics: Varun GroverCasting Director: Honey TrehanCostume Designer: Divya & Nidhhi GhambirMake-up Designer: Shrikant DesaiEnjoy & stay connected with us!► Like us on Facebook: https://www.facebook.com/RSVPMovies/► Follow us on Twitter: https://twitter.com/RSVPMovies► Follow us on Instagram: https://www.instagram.com/rsvpmovies/"
"c6xdnn3AUvs","GULLY BOY | Ranveer Singh | Alia Bhatt | Trailer Reaction!","2019-01-09T15:49:14.000Z","UCwV_A5L1hhEVfld6Wbxn3jg","jaby koay","24","19.10.01","gully boy,trailer,reaction,jaby koay,jaby,jabykoay,ranveer singh,alia bhatt,kalki koechlin,zoya akhtar,india,hip hop,rap,rap battle,eminem,8 mile,zindagi na milegi dobara,znmd,anthony alba,achara kirk,achara","262452","11294","284","1545","https://i.ytimg.com/vi/c6xdnn3AUvs/default.jpg","False","False","Jamazing Patrons of January: JN Valente, Sachin Shenoy, Avijit Singh, Madhan, Bhavya Singh,  Harmandeep Singh, Riju Mahna, Arush Dayal and Daniel Prakash!Be a patron for Jaby and support more videos like this!http://www.patreon.com/jabykoay___Trailer Link:https://www.youtube.com/watch?v=JfbxcD6biOk___SOCIAL MEDIA:~ACHARA KIRK~Twitter & Instagram: @AcharaKirkhttp://youtube.com/Achara~JABY KOAY~YouTube, Twitter, Instagram: @jabykoayFacebook: http://www.facebook.com/followjaby~VEERENDRA CHOWDARY~Veerendra Chowdary created the opening animation.Twitter: @NameisVeeru___Jaby WEST:https://youtube.com/GETJabyJaby ASIA:https://youtube.com/JabyTVJABY KOAY'S SHORT FILMS PLAYLIST:https://www.youtube.com/playlist?list=PL34B19BA788E18384Click here to subscribe and know when the next video drops:http://www.youtube.com/subscription_center?add_user=jabykoayThanks for watching!!!"
"29fEPI1Txio","Tara Tarini | Full Ep 368 | 8th Jan 2019 | Odia Serial - TarangTV","2019-01-09T06:00:01.000Z","UCnm5DH0oJndtA-6J10_jIEw","Tarang TV","24","19.10.01","tarang,tarang tv,tarang tv online,tarang tv serial,odia tarang tv serial,tarang tv show,taranga channel,tarang tv channel,odia tarang channel,odia serial,odia serial video,odia channel,odia tv channel,odia tv show,odia tv","211346","1068","137","132","https://i.ytimg.com/vi/29fEPI1Txio/default.jpg","False","False","Tara is now presenting herself as Tarini in front of family members and at the other side Robin tries to expose Tara before everyone but Tara somehow is being saved and applying tit for tat rule on Robin.Monday-Saturday at 9 p.m. only on Tarang TV.SUBSCRIBE to TarangTV channel for more Odia Serials, songs  and movie videoshttps://goo.gl/QgkQLb Like us on Facebookhttps://www.facebook.com/tarangtv Circle on G+ https://goo.gl/ArUUGwFollow us on Twitterhttps://twitter.com/tarangtvodishaFollow us on Instagramhttps://www.instagram.com/tarangtv/Visit our website for further details: www.tarangtv.in#TaraTarini #TarangTVSerial #OdiaSerial #LipiMohapatra"
"M9nai3bx2gM","Breaking News: Hardik Apologises for Koffee With Karan But BCCI Wants Action Against Him | Vikrant","2019-01-09T05:56:27.000Z","UCVXCo0W9pk2dDkEBNLhTt7A","Sports Tak","17","19.10.01","Hardik Pandya,Koffee with Karan,Pandya and KL Rahul,Hardik Pandya applogy,Hardik Pandya apology,Pandya in trouble,aspirts Tak,Sports Tak,Cricket,Indian cricket,India vs Austraia,India vs Australia ODIs,BCCI,Hardik Pandya Koffee with Karan,Koffee With Karan,KL Rahul,BCCI show cause for Hardik Pandya and KL Rahul","976800","20872","1748","4339","https://i.ytimg.com/vi/M9nai3bx2gM/default.jpg","False","False","Trouble mounting for Indian allrounder Hardik Pandya for his comments on Karan Johar’s Koffee With Karan where he appeared with KL Rahul. Pandya made shocking and scandalous revelations about himself and the Indian team and even though he has issued an apology the BCCI wants action to be taken against him.#KoffeeWithKaran #HardikPandyaAbout Sports Tak: स्पोर्ट्स तक (Sports Tak) खेल की दुनिया की हर छोटी-बड़ी खबर आपके लिए लाता है। स्पोर्ट्स You Tube पर आपको मिलेगी हर ब्रेकिंग न्यूज, विश्लेशण और बड़े-बड़े खिलाड़ियों के Exclusive इंटरव्यू। साथ ही सुनील गावस्कर, हरभजन सिंह, मोहम्मद अजहरूद्दीन, मदनलाल, आकाश चोपड़ा और निखिल चोपड़ा जैसे क्रिकेट दिग्गज आपके लिए खेल पर चर्चा करेंगे और आपके सवालों के जवाब भी देंगे। खेल जगत की हर खबर से रूबरू होने के लिए सब्सक्राइब/Subscribe कीजिए स्पोर्ट्स तक (Sports Tak)।  You can follow स्पोर्ट्स तक (Sports Tak) on: Sports Tak Youtube: https://www.youtube.com/sportstakSports Tak Facebook: https://www.facebook.com/sportstak/Sports Tak Twitter: https://twitter.com/sports_takSportsTak Instagram: https://www.instagram.com/sportstakof...Sports Tak, as the name suggests, is all about sports. You can find all the latest sports news from around the world here. Not just that, we bring to you exclusive interviews, live chats with players - past and present - and also the top journalists from sports journalism. It is an exclusive platform for sports news updates for the fans, not just from the sub-continent but the world over"
"a3iOfRpX9B4","Viswasam Review - First on Net | Ajith | Nayanthara | Viswasam Movie  review","2019-01-09T22:48:16.000Z","UCKtcc8SgtIQ3WyhIga0Fzuw","Wetalkiess","24","19.10.01","viswasam,viswasam review,viswasam first review,viswasam fdfs review,ajith,thala ajith,viswasam vimarsanam,viswasam tamil review,viswasam public review,viswasam fdfs celebration,viswasam troll review,viswasam meme review,viswasam mass scenes,viswasam movie","151387","9855","591","631","https://i.ytimg.com/vi/a3iOfRpX9B4/default.jpg","False","False","Here is the Viswasam movie review, An action film directed by Siva, starring Ajith Kumar and Nayanthara in the lead roles. #ViswasamReview #Viswasam #AjithSubscribe to : https://www.youtube.com/c/WetalkiessLike us on: https://www.facebook.com/WeTalkiess/Follow us on: https://twitter.com/WeTalkiessFollow us on: https://in.pinterest.com/WeTalkiess/Click here to Watch more: Viswasam Tamil Movie | Trailer | Teaser | Songs | Reviews| http://bit.ly/2RuDPERTrending Show : http://bit.ly/2Rx1pkp Kollywood News & updates: http://bit.ly/2TqfttePublic Reviews: http://bit.ly/2F6cgeB"
"8gSBxJ9gyjY","Amma Expectation VS Reality #Nakkalites","2019-01-08T13:13:18.000Z","UCiPmhfdCL06cSVTXKabF0Zg","Nakkalites","23","19.10.01","Amma Alaparaigal,Spoof,Nakkalites,tamil comedy,tamil creators,Comedy Video,son,mummy,Erumbugal Media,summer special,tamil amma alaparaigal,happy mothers day,mother alaparaigal,Trending Video,amma nakkalites,amma expectation,nakkalites new video,nakkalites videos,amma alaparaigal new,arun nakkalites,sassi nakkalites,nakkalites video,mother,nakkallites,nakkalites whatsapp status,amma alaparaigal,nakkalites channel,amma expectation vs reality","745773","50117","633","2874","https://i.ytimg.com/vi/8gSBxJ9gyjY/default.jpg","False","False","Thanks toDivoUsha RaniCastDhanamBrindha RenganathanArun KumarSassi KumarKaviSivan MoorthiSingersRajeshwarVivek SaroAsst. CinematographyKannanAsst. DirectionSarathSound DesignVivek SaroEditingVigneshCinematographyVignesh. AScriptNijanthanDirectionVishnu PriyanSUBSCRIBE US at : https://www.youtube.com/?gl=INLIKE US at : https://www.facebook.com/Nakkalites/Follow Us at: https://twitter.com/NakkalitesIn Association with Divohttp://www.facebook.com/divomovieshttps://twitter.com/divomovies"
"JlKI4y9GOrA","मुबीन का नामाकूल बच्चा | कॉमेडी सर्कस 2018","2019-01-09T10:14:39.000Z","UCpEhnqL0y41EpW2TvWAHD7Q","SET India","24","19.10.01","archana puran singh,comedy acts,comedy,comedy gags,comedy circus,kahani comedy circus ki,sohail khan,comedy circus series,set india comedy circus,sony comedy show,archana puran singh comedy circus,कॉमेडी सर्कस,नई कॉमेडी शो,comedy circus show,funny videos,comedy circus clips,comedy circus new season,best comedy videos,indian stand up artists,comedy circus episode 9,mubeen comedy,siddarth comedy,mubeen and siddarth duo comedy","260609","3079","242","94","https://i.ytimg.com/vi/JlKI4y9GOrA/default.jpg","False","False","Click here to watch the full episode of Comedy Circus: https://www.sonyliv.com/details/episodes/5848424755001/Ep.-9---Ultimate-Comedic-Acts---Comedy-Circus---13-October-2018?utm_source=YOUTUBE&utm_medium=slate&utm_campaign=YT_trafficClick here to Subscribe to SonyLIV: http://www.sonyliv.com/signinClick here to watch all the clips of Comedy Circus: https://www.youtube.com/playlist?list=PLzufeTFnhupxk4xJ2F6CVloJkM8Wh-y71We bring to you the funniest clips from Comedy Circus 2018. So sit back and enjoy these acts by some of the best comedians in the industry.More Useful Links:Get Sony LIV app on your mobile. * Google Play - https://play.google.com/store/apps/details?id=com.msmpl.livsportsphone * ITunes - https://itunes.apple.com/us/app/liv-sports/id879341352?ls=1&mt=8 * Visit us at : http://www.sonyliv.com * Like us on Facebook : http://www.facebook.com/SonyLIV * Follow us on Twitter : http://www.twitter.com/SonyLIVAbout Comedy Circus:-------------------------------------------------Get ready to ride on the roller coaster of laughter and fun as Comedy Circus is set to tickle your ribs with its fresh season."
"LLtJWW2xrcU","Ma'am Vs Child  | Parent Teacher Meeting Qtiyapa","2019-01-07T14:30:51.000Z","UCNJcSUSzUeFm8W9P7UUlSeQ","The Viral Fever","24","19.10.01","the viral fever,tvf,humour,qtiyapa,comedy,sketch,tvf qtiyapa,yeh meri family,Ma'am Vs Child | Parent Teacher Meeting Qtiyapa,school days,school memories,nostalgia,teacher,parent,teacher parent meetings,pta meetings,school teacher,open house,principal,Ranbeer,shanky yeh meri family,school life,young memories,funnny video,childhood,childhood memories,children and parents,how to teach your children,tvf webshow,new webshow","1165802","50820","4391","2338","https://i.ytimg.com/vi/LLtJWW2xrcU/default.jpg","False","False","Young Ranbeer Gill tackles extreme challenges and navigates through the toughest days in his school life. Will Ranbeer survive the wrath of this Parent teacher meeting? Will his papa snatch his phone away from him? Watch this episode of Ma'am vs. child and find out!Credits- Creative Director: Anandeshwar DwivediChannel Producer: Shreyansh PandeyWritten by: Vikas SharmaDirected by: Amir MussanaDOP: Anusha SinghaniaEdited by: Arunava ChaudhariMusic: Yash Tiwari, Shambhavi ThakurProduction Designer: Nirmal PoddarAssistant Production Designer: Akshata DalviCreative Producer: Mrinal PantSupervising Producer: Shivani SinhaLine Producer: Uteja SharmaCasting: TVF TalentChief Assistant Director: Preet LayalAssistant Directors: Mohit Sethi, Vinit SamelCostume Stylist: Reena HarpalaniAssistant Costume Stylist: Prachi NikhraColor Graded By: Arunava ChaudhariGraphics: Lengdon Phukan, Ankit Bairagee, Anshuman SinghPost Production Supervisor: Garvit JanshaliContent Strategist: Olivier ThomasSync Sound: Thockchom Amosana Production Manager: Niharika RathodProduction Executive: Nitin KumarHead of Production: Arun KumarHead of Brand Partnerships: Vijay KoshyHead of Brand Solutions: Vyom CharayaHead of Account Management: Gauri JoshiBrand Sales and Solutions Team: Varun Joshua, Mohit ChomalHead of Marketing:  Vineet KanabarMarketing Team: Dhananjay Nachar, Anusha Iyer, Medha Roy, Radhika VijayFinance: Manish Saini, Nikita JoshiLegal: Megha GuptaOffice Admin: Avadhraj YadavLocation: TVF CampusCast: Prasad Reddy, Anandeshwar Dwivedi, Dipesh Jagdish, Shreya Gupto, Khushboo Baid.Follow #TheViralFever:Facebook: https://www.facebook.com/SabQtiyapaHaiTwitter: https://www.twitter.com/TheviralfeverInstagram: https://www.instagram.com/tvfqtiyapaWatch more awesome shows on TVFPlay - http://www.tvfplay.comAndroid: http://bit.ly/tvfplayandroidiOS: http://bit.ly/tvfplayios"
"N7jzjWgZz7E","पंतप्रधान मोदींचा दौरा, नितीन गडकरींचं सोलापूरमधील संपूर्ण भाषण | UNCUT | एबीपी माझा","2019-01-09T08:49:42.000Z","UCH7nv1A9xIrAifZJNvt7cgA","ABP Majha","25","19.10.01","abp majha news,marathi news,Solapur,Nitin Gadkari,Speech,PM,Narendra Modi,UNCUT,भाषण,लोकार्पण,दौरा,नितीन गडकरी,नरेंद्र मोदी,संपूर्ण भाषण","160186","1034","265","236","https://i.ytimg.com/vi/N7jzjWgZz7E/default.jpg","False","False","देशाची जनता चौकीदाराच्या पाठीशी उभी आहे म्हणून अनेक बड्या-बड्या लोकांचं आव्हान मी समर्थपणे पेलत आहे, अशा शब्दांत पंतप्रधान नरेंद्र मोदींनी काँग्रेसवर निशाणा साधला. सोलापुरात अनेक विकासकामांचं मोदींच्या हस्ते उद्घाटन आणि भूमिपूजन करण्यात आलं. यानंतर झालेल्या भाषणात मोदींनी राफेल, ऑगस्टा वेस्टलँड, आर्थिक दुर्बल सवर्णांना 10 टक्के आरक्षण अशा मुद्द्यांना हात घातला.For latest breaking news, other top stories log on to: https://abpmajha.abplive.in/ & https://www.youtube.com/c/ABPMajhaTV &https://www.facebook.com/abpmajha/"
"aAo5vlK4K6I","পশ্চিমবঙ্গে গণতন্ত্র নেই, পিসি-ভাইপোর দল চলছে, বিজেপিতে যোগ দিয়ে বিস্ফোরক সৌমিত্র খাঁ| ABP Ananda","2019-01-09T12:16:06.000Z","UCv3rFzn-GHGtqzXiaq3sWNg","ABP ANANDA","25","19.10.01","abp ananda live,abp ananda ajker khobor,abp ananda bangla khabar,abp ananda sambad,abp ananda live tv news today bengali live,abp ananda kolkata,abp ananda kolkata news,abp ananda channel,abp ananda ajker news,abp news,abp live,abp ananda,soumitra khan joining BJP,No democracy in Bengal,bengal news,bengal govenment,state government,state news,bengal bjp,bjp vs tmc,bjp and tmc fight,soumitra kha,west bengal government,tmc,dharmendra pradhan","170436","2415","412","527","https://i.ytimg.com/vi/aAo5vlK4K6I/default.jpg","False","False","তৃণমূল ছেড়ে বিজেপিতে যোগ দিলেন বিষ্ণুপুরের তৃণমূল সাংসদ সৌমিত্র খাঁ। তিনি বলেন, বাংলায় গণতন্ত্র নেই, তাই বিজেপিতে। আরও অভিযোগ করেন, মিথ্যা মামলায় ফাঁসাতে চাইছে রাজ্য সরকার। সৌমিত্রকে বিজেপিকে স্বাগত জানান সৌমিত্রকে বিজেপিকে স্বাগত জানালেন ধর্মেন্দ্র প্রধান | ধর্মেন্দ্র প্রধান বলেন, বাংলায় বদলের রাজনীতির শুরু। আগামীদিনে আরও ৬ তৃণমূল সাংসদ আসবেন বিজেপিতে, দাবি বিজেপি নেতৃত্বের। ইতিমধ্যেই সৌমিত্রকে তৃণমূল থেকে বহিষ্কার করেছে তৃণমূল।ABP আনন্দ একটি আঞ্চলিক সংবাদ চ্যানেল যা আপনাকে পশ্চিমবঙ্গ এবং সারা ভারতবর্ষের খবর প্রদান করে। Subscribe to our YouTube channel here: https://www.youtube.com/user/abpanandatvAbout Channel:ABP Ananda is a regional news hub which provides you with the comprehensive up-to-date news coverage from West Bengal and all over India and World. Get the latest top stories, current affairs, sports, business, entertainment, politics, spirituality, and many more here only on ABP Ananda.The vision of the channel is 'Egiye Thake Egiye Rakhe' -the promise of keeping each individual ahead and informed. ABP Ananda is best defined as a responsible channel with a fair and balanced approach that combines prompt reporting with insightful analysis of news and current affairs.ABP Ananda maintains the repute of being a people's channel. Its cutting-edge formats, state-of-the-art newsrooms commands the attention of million Bengalis weekly.Download ABP App for Apple: https://itunes.apple.com/in/app/abp-live-abp-news-abp-ananda/id811114904?mt=8Download ABP App for Android: https://play.google.com/store/apps/details?id=com.winit.starnews.hin&hl=enSocial Media Handles:Facebook: https://www.facebook.com/abpanandaTwitter: https://twitter.com/abpanandatvGoogle+: https://plus.google.com/+abpananda"
"0GoDq5gINPo","Vijayi Bhava | Manikarnika | Kangana Ranaut | Shankar Ehsaan Loy | Prasoon Joshi","2019-01-09T12:30:04.000Z","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company","10","19.10.01","Vijayi Bhava,Vijayi bhava song,vijaya songs,Manikarnika songs,Kangana Ranaut Songs,Shankar Mahadevan Songs,Shankar Ehsaan Loy songs,Prasoon Joshi Songs,Shankar Ehsaan Loy,Prajakta Shukre Songs,Shrinidhi Songs,New Shankar Mahadevan Songs,Rani Lakshi movie songs,Vijayi manikarnika song,New Prasoon Joshi Songs,New Bollywood Songs,2019 new Bollywood songs,Hindi Songs 2019,2019 Hindi Songs,New Kangana Ranaut Songs","208813","8901","248","508","https://i.ytimg.com/vi/0GoDq5gINPo/default.jpg","False","False","To stream & download Full Song - Gaana - https://bit.ly/2QCgwVrJioSaavn - https://bit.ly/2RDYpToWynk - https://bit.ly/2VF2s0ZGoogle Play - https://bit.ly/2M0EkBpWitness a glimpse of the Fierce Warrior, Manikarnika: The Queen of Jhansi in ‘Vijayi Bhava’Song - Vijayi BhavaVocals - Shankar Mahadevan Music - Shankar Ehsaan Loy Lyrics - Prasoon Joshi Chorus - Prajakta Shukre, Shrinidhi Ghatate, Ravi Mishra, Mani Mahadevan, Mohammed Arshad Live Rhythm & Percussion arranged & conducted by Dipesh Varma Percussion performed by Dipesh Varma, Shikhar Naad Qureshi & Satyajit Jamsandekar Strings Performed by Bombay String Orchestra Bombay String Orchestra Conducted by Yogesh Pradhan Bombay String Orchestra recorded at YRF Studios by Manasi Tare, Abhishek Khandelwal & Shantanu Hudlikar.  All songs recorded at Purple Haze Studios by Abhay Rumde assisted by Sreejith Padmakumar All songs mixed by Vijay Dayal at YRF Studios Manikarnika releasing on 25th January, 2019.  Directed by Radha Krishna Jagarlamudi and Kangana Ranaut.  Starring Kangana Ranaut, Jisshu Sengupta, Suresh Oberoi, Danny Denzongappa, Atul Kulkarni, Ankita Lokhande, Misti, Unnati Davera, Zeeshan Ayub, Rajeev kacharo, Nihar Pandya, Kulbhushan Kharbanda, Manish Wadhwa  Produced by Zee Studios and Kamal Jain #ZeeMusicOriginalsMusic on Zee Music CompanyConnect with us on : Twitter - https://www.twitter.com/ZeeMusicCompany Facebook - https://www.facebook.com/zeemusiccompany YouTube - http://bit.ly/TYZMC"
"86R2tFaBr0Q","Sthreepadham | Episode 461 | Mazhavil Manorama","2019-01-09T05:00:00.000Z","UCUPD0jQo-EP0B1Nf4uzeIMA","Mazhavil Manorama","24","19.10.01","alice,ambika menon,arun .g. raghavan,asha vivek unnithan,episode 461,highlights,jayan amboori,john paul,joyce,kavitha lekshmi,lishoy,manorama,mazhavil,naresh eswar,nivedya,prabha unnithan,shelly kishore,sreemovies communications,sreepadma,sthreepadham,sthreepadham 460 full,sthreepadham full episode","191468","398","92","51","https://i.ytimg.com/vi/86R2tFaBr0Q/default.jpg","False","False","Sthreepadham : Click here to watch full episode : https://bit.ly/2z7U7eO"
"K42EPqUrQBA","Viswasam Review with Public | Ajith Kumar, Nayanthara | Siva","2019-01-09T22:51:00.000Z","UC22cpNxti7TfrYzcPVsiJOA","Shruti TV","25","19.10.01","Viswaasam Review,Viswasam Public,viswasam trailer,sathya jyothi films,ajith kumar,nayanthara,siva,viswasam,viswasam teaser,viswasam second look,viswasam tamil movie trailer,viswasam official trailer,viswasam fdfs,petta fdfs,itisprashanth review,tamil cinema review,tamil cinema review prashanth,cinema seithigal,thala latest,viswasam movie,ajith viswasam,thala news,viswasam tamil trailer,ajith movie trailer,ajith viswasam trailer","133503","3892","282","189","https://i.ytimg.com/vi/K42EPqUrQBA/default.jpg","False","False","Watch #ViswasamReview with Public | #Thala #AjithKumar #Nayanthara | Siva#FamilyEntertainerVISWASAM#HAPPYPETTAVISWASAMPONGALThis video made exclusive for YouTube Viewers by Shruti.TV+1 us        : https://plus.google.com/+ShrutiTvFollow us  : www.facebook.com/shrutiwebtvTwitte us   : www.twitter.com/shrutitvClick us    : www.shruti.tvMail us     : contact@shruti.tvan SUKASH  Media Birds productions"
"jE5SdQUN6SY","Diljit Dosanjh : THUG LIFE | Jatinder Shah | Ranbir Singh | ( Official Video )","2019-01-06T04:29:16.000Z","UCrg86qHshl4dGNc04A8RNDg","FAMOUS STUDIOS","24","19.10.01","diljit dosanjh,singh,proper patola,patiala shahi,dastaar,pagg,latest punjabi songs,superhit punjabi songs,punjabi filmy songs,bollywood hit songs,GULABI PAGG,teaser,neha sharma,roar,jatinder shah,Famous Studios,diljit koffee with karan,diljit dosanjh movies,diljit songs,Roar Album,2019,punabi song,punjabi,thug life","17219264","185310","4938","7264","https://i.ytimg.com/vi/jE5SdQUN6SY/default.jpg","False","False","Famous Studios Presents Official Video of  THUG LIFE   For More Updates Subscribe to our Youtube Channel - http://bit.ly/Subscribe-FamousStudiosALBUM - ROARSONG  - THUG LIFE Singer - DILJIT DOSANJHMusic - Jatinder ShahLyrics - Ranbir Singh Video - Harry Singh | Preet Singh Mix and Master - Sameer Charegaonkar Music Label - Famous StudiosMedia Partner - MDN Entertainment Online Promotion Managed by - Dope Digital + BigMedia + Kalikwest TEAM DOSANJH - PAWAN GILL ,  KULDEEP JODHAN ,KAKA MOHANWALIA ,  KALIKWEST , GURPARTAP SINGH KANG , TEJINDER SINGH KOHLI , PRAVEEN YADDLA , KARAN DOPE , VINOD THAKUR , SUKHA KHANGURA |_Follow us!Website : http://www.DiljitDosanjh.coYouTube: http://bit.ly/Subscribe-FamousStudioshttp://www.instagram.com/diljitdosanjhSnapchat: http://www.snapchat.com/add/thisisdosanjhhttp://www.facebook.com/diljitdosanjhhttp://www.twitter.com/diljitdosanjh"
"2uXlBpwwN2o","Sharing Secret of School Life | Harshdeep Ahuja","2019-01-09T08:11:00.000Z","UCR5b5EKG2-BKLLgGRlYLHWA","Harshdeep Ahuja","24","19.10.01","harshdeep ahuja,harshdeep ahuja vines,harshdeep latest video,harshdeep ahuja new video,harshdeep,ahuja,sikh viner,punjabi comedy,desi videos,desi vines,Sharing Secret of School Life | Harshdeep Ahuja,secret video,top secrets,school life,punjabi dad,mom,dad,husband,wife,demonetisation,notebandi","253585","30603","368","1676","https://i.ytimg.com/vi/2uXlBpwwN2o/default.jpg","False","False","Sharing Secret of School Life | Harshdeep AhujaGames Khelo Aur Paise Jeeto!Jeetiye 1 Lakh Rupaye Har Roz - #MPL App Download Kariye Abhi Aur Shuru Ho Jaiye Apne Favourite Games Ke Saath - http://www.mpl.live#SharingSecrets of #SchoolLife was the worst idea to tell your parents. Do share your secret in the comment section. Subscribe for funniest and craziest vines ever.Actors:Harshdeep Ahuja: https://bit.ly/2mUEGiDLike me on Facebook: https://fb.com/HarshdeepAhujaVinesInstagram: HarshdeepAhujaVinesAdd me on Snapchat: harsh_nexusFollow me on Twitter: https://twitter.com/harshdeep_ahuja Harshdeep Ahuja Vines V86Harshdeep Ahuja Videos V86"
