video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Gb5UkR0m4T0","Cash Latest Promo - 29th December 2018 - Deepti,Tanish,Nandini Rai,Ganesh - Bigg Boss Contestants","2018-12-22T17:42:46.000Z","UCULLmfWqhMOeiWEV6hkMSCg","mallemalatv","24","18.25.12","All Time Hit Comedy Shows,cash promo,cash program in etv,cash program,cash latest promo,cash promo 2018,suma kanakala,latest cash program,last cash promo,Suma kanakala latest Program,Cash Latest Promo,Suma Cash Show,Suma Punches,Deepti Nallamothu,Tanish Alladi,Nandini Rai,Ganesh,Deepti Tv9,Deepti Tv9 Anchor,Actor Tanish,bigg boss 2 contestants,bigg boss 2 telugu contestants,Ganesh Performance,Tanish Performance","667448","6235","6929","1091","https://i.ytimg.com/vi/Gb5UkR0m4T0/default.jpg","False","False","Watch Cash Latest Promo - 29th December 2018. Cash Show host by Suma Kanakala. #DeeptiNallamothu  #TanishAlladi  #NandiniRai #Ganesh is the Participants.Enjoy and stay connected with us!! ►Subscribe us on Youtube: http://bit.ly/Mallemalatv►Like us: http://www.facebook.com/mallemalatv►Follow us: http://www.twitter.com/mallemalatv►Circle us: https://plus.google.com/+mallemalatv►Visit For More Film Updates: http://www.123telugu.com►Subscribe For Telugu Cooking Videos:  http://bit.ly/TeluguRuchi"
"uyw0VZsO3I0","Motu Patlu | Guddu Nahi Jana Chahta National Park |  Viacom18 Motion Pictures","2018-12-22T12:30:01.000Z","UCs56ffejFhWlCvlvRIdpb9Q","Viacom18 Motion Pictures","24","18.25.12","Movies,Bollywood,Motu,Patlu,Guddu,Narsimha,Cartoon,Comic,Funny,AnimatedMovie,Lion,Getaway,Running,City,Animal,WildAnimal,Jungle,Nickelodeon,Comedy,FunnyVideos,MovieScene,Trailer,Viacom,Viacom18,Viacom18MotionPictures,Glamour,ComedyScene,IndianCinema,Entertainment,Animation,KidsSpecial,Kids","2730690","4280","1609","184","https://i.ytimg.com/vi/uyw0VZsO3I0/default.jpg","False","False","Guddu ne diya Motu ko chakhma. National Park jane ke dar se hua farar.#MotuPatlu  #Viacom18MotionPicturesViacom18 Motion Pictures Handles :-Facebook:- https://www.facebook.com/Viacom18MotionPicturesTwitter :- https://twitter.com/Viacom18MoviesInstagram:- https://www.instagram.com/viacom18motionpictures"
"nsbVZy5KLaY","Tamannaah Talks About Losing Her Memory | No 1 Yaari With Rana | Season 2 Ep 9 | Viu India","2018-12-24T10:59:36.000Z","UCKKgnZJoDHChxAuWLTwvVpw","Viu India","24","18.25.12","Tamannaah Talks About Losing Her Memory,No1 Yaari With Rana S2E11,Viu India,Rana Daggubati,McDowell's No.1 Yaari with Rana Season 2,No 1 Yaari With Rana,No 1 Yaari Telugu,No 1 Yaari With Rana Promo,Telugu Talk Show,Telugu Chat Show,Tollywood Actors,Latest Telugu Talk Show,Yaari Telugu,Rana Daggubati Telugu Show,Rana Daggubati Talk Show,Yaari Telugu Promo,Yaari Telugu Episodes,Tollywood Actors Interview","244454","2138","123","109","https://i.ytimg.com/vi/nsbVZy5KLaY/default.jpg","False","False","Tamannaah Talks About Losing Her Memory on the ninth episode of McDowell's No 1 Yaari With Rana Daggubati Season 2. Episode 9 features Navdeep, Sundeep and Tamannaah. Click here to download the Viu App to stay tuned for more - http://bit.ly/ViuApp-YT#McDowellsNo1YaariWithRana #Season2 #RanaDaggubatiNavdeep has appeared in both Telugu and Tamil films, portraying diverse characters. Navdeep's first film appearance was in the 2004 Telugu film, Jai, in which he played an Indian boxer fighting Laskar-E-Taiba terrorists. The movie was a hit. In the 2005 Tamil Telugu blockbuster Arinthum Ariyamalum, he portrayed a hero who is the son of the don, Prakash Raj, who was estranged from his father. His biggest break was the 2007 film Chandamama, where he starred along with Kajal Aggarwal, in which his performance as a flirty and naughty youth won high praise. The film was one of the biggest blockbusters of 2007, and Navdeep and Kajal won high accolades. He later essayed a lead role in Arya 2 opposite Kajal once again and Allu Arjun and he received praise for his character with grey shades. Despite it being a multi starrer with Allu Arjun, Navdeep made his presence felt in this box office hit.Sundeep Kishan is the nephew of cinematographers Chota K. Naidu and Shyam K. Naidu. In 2008, he assisted director Gautham Menon on Vaaranam Aayiram. He sang the song Cell Phone-lu Balance in the movie Idega Asapaddav. He worked as an assistant director to Gautham Menon for a year, before making his acting debut with Sneha Geetham, a product of LARSCO (Lagadapati Sridhar), who produced films like Evadi Gola Vaadide and Style. Sundeep Kishan made his Bollywood debut with Shor in the City. He also did the Telugu movie DK Bose (2013), opposite Nisha Aggarwal.Tamannaah at the age of 15, played the female lead in Chand Sa Roshan Chehra. The same year, she made her debut in Telugu cinema with Sri and in Tamil cinema with Kedi in 2006. IndiaGlitz in its review called Tamannaah the real scene-stealer and stated that she walks away with all honors, adding that her characters have shades of the characters played by Vijayashanti in Mannan (1992) and Ramya Krishnan in Padayappa (1999). Her first release was in 2007, Shakti Chidambaram's Viyabari, in which she played the role of a journalist. She got her breakthrough with Sekhar Kammula's Happy Days and Balaji Sakthivel's Kalloori, both of which featured Tamannaah as a college student. She won critical acclaim for her performances in both films. The commercial success of Happy Days and Kalloori established her career as an actress in both Telugu and Tamil films. Her performance in the latter earned her a nomination at the 56th Filmfare Awards South in the Best Tamil Actress category.Download the Viu App for a Happy Viuing experience: http://bit.ly/ViuGenericYTAbout Viu : Viu is an Over-the-Top (OTT) video-on-demand (VOD) service from Vuclip, a PCCW Media company, providing access to best of Bollywood movies, Tollywood movies, latest Korean shows and Original web shows to entertain the diverse Indian audience. Viu’s content offering includes popular #digitalseries like No 1 Yaari With Shivanna featuring Shivanna as a host Tollywood Squares, #No1Yaari with Swwapnil along with diversified originals like PillA, PelliGola, Social, Gehraiyaan and SpotlightFollow and Like us on Facebook: https://www.facebook.com/pg/ViuIndiaTwitter: https://twitter.com/Viu_INInstagram: https://www.instagram.com/viuindia/"
"36H05C0lROI","Funny Viva Scenes ft. Pichi Yakuu | Hyderabadi Comedy | Warangal Diaries","2018-12-24T08:06:20.000Z","UCWSyWK6oS5VL3RrJZuWsdSA","Warangal Diaries","23","18.25.12","warangal diaries,latest,funny,comedy,Balajimovies,shalimar,vines,warangal diaries new video,warangal diaries latest video,funny viva scenes,funny viva scenes ft. pichi yakuu,viva comedy,funny viva,hyderabadi viva,hyderabadi comedy,hyderabadi funny viva,funny college scnes,funny college viva,funny hyderabadi viva,warangal diaries viva,pichi yakuu viva,viva,warangal comedy,warangal viva comedy,types of viva,students in viva,viva 2019,viva 2018","220903","16742","586","2163","https://i.ytimg.com/vi/36H05C0lROI/default.jpg","False","False","Download Nostra Pro App (A safe, secret app to make money from sports)Get Rs 100 Signup BonusLink- https://nstra.pro/4qM4L07MTSAvailable for Android, IOS and Desktop Users.खेलो, जीतो और पैसे कमाए PayTM और Bank अकाउंट में आज ही डाउनलोड करेFor Nostra Pro Tips and Predictions: https://play.google.com/store/apps/details?id=com.didit.nostraproguruapp(Earphone Use Is Recommended)!!Funny Hyderabadi Viva Scenes Which Will Make You Laugh So Much And Go Crazy - Humour , Amusing , Jokes It's All About Fun #EveryOneMustWatch Give a Big Thumpsup , Comment Below How The Videos Was ,  Share This Video , Subscribe To Our Channel , Click On The Link Below To Subscribe Now!! https://www.youtube.com/channel/UCWSyWK6oS5VL3RrJZuWsdSA?sub_confirmation=1Follow Us on Our Social Sites :- Facebook :- https://www.facebook.com/WarangalDiariesTwitter :- https://www.twitter.com/WarangalDiariesInstagram :- https://www.instagram.com/WarangalDiariesGoogle+ :- https://www.plus.google.com/+WarangaldiarieschannelYoutube :- https://www.youtube.com/WarangalDiariesChannelEdit & Screen play , Owner :- Nabeel Afridi Facebook :- https://www.facebook.com/IamNabeelAfridiInstagram :- https://www.instagram.com/IamNabeelAfridiTwitter :-  https://www.twitter.com/IamNabeelAfridiSnapchat :- IamNabeelAfridi(Every Sunday New Video)  #Hyderabadicomedy #Warangaldiaries #NabeelproductionsWarangal Diaries Bringing You Hilarious & Funny Short Comedy Skits , Public Videos , Pranks , Social Experiments , Inspirational & Motivational Videos And Much More!!"
"JMBa4LV9ogM","5:00 AM - Current Affairs Questions 25 Dec 2018 | UPSC, SSC, RBI, SBI, IBPS, Railway, KVS, Police","2018-12-24T23:28:47.000Z","UCuWuAvEnKWez5BUr29VpwqA","wifistudy","27","18.25.12","[none]","57157","6312","87","861","https://i.ytimg.com/vi/JMBa4LV9ogM/default.jpg","False","False","Advantages of Plus Course: -1. You can ask doubts in live class2. Limited students3. You can also watch those videos later (2 Years Validity)4. Practice tests5. Important notes will be provided in form of PDF6. Private Group Access to all plus students for discussion7. Attendance Count8. Full syllabus will be covered in specified timeAvailable Plus Courses: - ( Call/WhatsApp: 70233-33675 )⇒ Railway Booster for RRB ALP CBT-2 (Part-A)https://goo.gl/zPN2sR (Last date to join 27th Dec)⇒ IB Security Assistant (Executive)https://goo.gl/iUQLsN (Last date to join 7th Jan)⇒ SSC CGL/CPO 2019https://goo.gl/hBcX4k (Last date to join 10th Jan)⇒ English for All Government Examshttps://goo.gl/Ud8G3K (Last date to join 16th Jan)wifistudy is a part of the Unacademy Group. Follow us on Unacademy: https://unacademy.com/user/wifistudySubscribe wifistudy vlogs here: https://www.youtube.com/wifistudyvlogs=== Live Classes Schedule (Mon-Fri) from 17th Dec ===Morning Shows:5:00 AM - Current Affairs Quiz Show by Bhunesh Sir8:00 AM - Current Affairs Show by Bhunesh Sir8:45 AM - Vocabulary Show by Bhunesh SirRRB ALP CBT-2 (Part-B) Crash Course:6:00 AM - Electrician and Electronics by Ramveer Sir6:40 AM - Mechanic Diesel by Ramveer Sir3:00 PM - Physics by Neeraj SirRRB ALP CBT-2 (Part-A) Crash Course:7:00 AM - Engineering Drawing by Ramveer Sir9:00 AM - Basic Science and Engineering by Neeraj Sir10:00 AM - Current Affairs by Bhunesh Sir10:15 AM - Reasoning by Hitesh Sir11:00 AM - Maths by Sahil SirRPF (SI & Constable) Crash Course:12:00 PM - Reasoning by Deepak Sir1:00 PM - General Awareness by Shipra Ma'am2:00 PM - Maths by Sahil SirRSMSSB Lab Assistant:4:30 PM - GK by Praveen Sir5:00 PM - General Science by Shipra Ma'amअब CGL दूर नहीं:5:00 PM - English by Harsh SirIB Security Assistant (Executive):5:00 PM - Maths by Naman Sir5:30 PM - English by Sanjeev Sir6:00 PM - Reasoning by Deepak Sir6:30 PM - GK by Sandeep Sirअबकी बार English पार:7:00 PM - English for All Competitive Exams by Sanjeev SirRPSC 1st Grade Teacher 2018:7:00 PM - History by Praveen SirSSC GD 2018:8:00 PM - Reasoning by Deepak Sir8:30 PM - Hindi by Ganesh Sir9:00 PM - GK by Sandeep Sir9:30 PM - Maths by Naman Sir (Mon-Wed)9:30 PM - English by Sanjeev Sir (Thu-Fri)UP Police Constable Crash Course:10:00 PM - Reasoning by Hitesh Sir10:30 PM - Maths by Naman Sir11:00 PM - GK by Sandeep Sir12:00 AM - Hindi by Ganesh SirTechnical Classes (SSC JE/GATE) Sat / Sun:12:00 PM - Mech by Neeraj Sir7:00 PM - EE/EC by Ashish SirDownload wifistudy App: https://play.google.com/store/apps/details?id=com.wifistudy.onlinetest&hl=en_IN#Plus_Courses_व_Live_Classes_Schedule_in_Description"
"y3mXc_ezmNA","आज शाम की ताज़ा खबरें |  News 100 Nonstop  | December 23, 2018","2018-12-23T13:00:30.000Z","UCt4t-jeY85JegMlZ-E5UWtA","Aaj Tak","25","18.25.12","aajtak,aaj tak,aaj tak videos,hindi news,news video,latest news,aajtak tv,aajtak channel news,आज तक,hindi news live,breaking news,hindi news bulletin,hindi news today,hindi news video,hindi news aaj tak,news,news hindi,news in hindi,hindi latest news aaj tak,hindi samachar aaj tak,national news in hindi,breaking news aaj tak,national news in hindi today aaj tak,today speed news in hindi","453822","2827","656","395","https://i.ytimg.com/vi/y3mXc_ezmNA/default.jpg","False","False","Watch hundred top trending hot news topics of the hour in Nonstop 100!#SuperfastNews #LatestNews #TrendingNews #BreakingNews--------------------------------------------------------------------------------------------------------------AajTak Live TV Watch the latest Hindi news Live on the World's Most Subscribed News Channel on YouTube. Aaj Tak News Channel: आज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है । आज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है। आज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें । Aaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. Stay tuned for all the breaking news in Hindi ! Download India’s No. 1 Hindi News Mobile App : https://aajtak.app.link/QFAp3ZaHmQSubscribe To Our Channel: http://bit.ly/2xTASBc Official website: https://aajtak.intoday.in/ Like us on Facebook http://www.facebook.com/aajtak Follow us on Twitter http://twitter.com/aajtak Subscribe to our other network channels: The Lallantop https://www.youtube.com/c/thelallantop India Today: http://www.youtube.com/channel/UCYPvA... SoSorry: https://www.youtube.com/user/sosorryp... Tez: http://www.youtube.com/user/teztvnews Dilli Aajtak: http://www.youtube.com/user/DilliAajtak"
"OvR0K0SG_c0","Nandini | 21-December-2018 | Sun TV Serial","2018-12-22T12:07:35.000Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","24","18.25.12","SunTV,SunTvTamizh,Tamil Channel","1518732","8141","847","555","https://i.ytimg.com/vi/OvR0K0SG_c0/default.jpg","False","False","Steps to avail 20% Discount on Sun NXT subscription: 1. Logon to http://bit.ly/YT20OFFER or Download Sun NXT android app from Play Store.2. Click on any video content & Sign up or Sign in.3. Enter the Coupon YT20 in the Coupon Code option in Subscription Pop-Up.4. Complete your payment on discounted price.          * Offer applicable only for Quarterly & Yearly packs.5. iPhone customers can avail the discount from your browser onlyT&C Apply.Enjoy Sun NXT. T&C:PFB updated TnC.  * This discount offer is not applicable for users from US.*  The discount is applicable only for new purchases and not for renewals.*  The renewals for the discounted purchase will be on the actual cost.*  Offer applicable only for Quarterly & Annual Packs.*  Offer not applicable for users paying via iTunes.Episode Details:Watch Nandini - 21-December-2018, Full Episode on Sun NXT from http://bit.ly/nandiniSunTVSynopsis:Nandini is a supernatural drama series. The story is about a rich influential family haunted by a snake's curse. While a good spirit helps the family from the snake by its supernatural powers."
"0_s4vlG0F8U","WATCH: यूपी में महागठबंधन हुआ तो बहुमत से दूर NDA, नहीं हुआ तो अबकी बार भी मोदी सरकार- सर्वे","2018-12-24T16:06:09.000Z","UCmphdqZNmqL72WJ2uyiNw5w","ABP NEWS HINDI","25","18.25.12","UP,latest survey in rajasthan,chunav sirvey,desh ka mood abp news,desh ka mood,nda latest news,ups news today,bihar latest news,chunav survey 2019,jdu,bihar news today,ups news 2018,lok sabha latest survey,up news,mahagathbandhan news,uttar pradesh news,abp news,abp news hindi,abp news live,abp hindi,abp live,aaj tak live,breaking news today live,abp news hindi live,nitish kumer,nda,maharashtra news,lok sabha survey 2019,bjp,gujarat news,seats","147924","1297","731","941","https://i.ytimg.com/vi/0_s4vlG0F8U/default.jpg","False","False","WATCH: यूपी में महागठबंधन हुआ तो बहुमत से दूर NDA, नहीं हुआ तो अबकी बार भी मोदी सरकार- सर्वेSubscribe Our Channel: https://www.youtube.com/channel/UCmphdqZNmqL72WJ2uyiNw5w?sub_confirmation=1About Channel:ABP News एक समाचार चैनल है जो नवीनतम शीर्ष समाचारों, खेल, व्यवसाय, मनोरंजन, राजनीति और कई और अन्य कवरेज प्रदान करता है। यह चैनल मुख्य रूप से भारत के विभिन्न हिस्सों से नवीनतम समाचारों का विस्तृत विवरण प्रदान करता है।ABP News is a news hub which provides you with the comprehensive up-to-date news coverage from all over India and World. Get the latest top stories, current affairs, sports, business, entertainment, politics, astrology, spirituality, and many more here only on ABP News.ABP News is a popular Hindi News Channel made its debut as STAR News in March 2004 and was rebranded to ABP News from 1st June 2012.The vision of the channel is 'Aapko Rakhe Aagey' -the promise of keeping each individual ahead and informed. ABP News is best defined as a responsible channel with a fair and balanced approach that combines prompt reporting with insightful analysis of news and current affairs.ABP News maintains the repute of being a people's channel. Its cutting-edge formats, state-of-the-art newsrooms commands the attention of 48 million Indians weekly.Watch Live on http://abpnews.abplive.in/live-tvABP Hindi: http://abpnews.abplive.in/ABP English: http://www.abplive.in/Download ABP App for Apple: https://itunes.apple.com/in/app/abp-live-abp-news-abp-ananda/id811114904?mt=8Download ABP App for Android: https://play.google.com/store/apps/details?id=com.winit.starnews.hin&hl=enSocial Media Handles:Instagram: https://www.instagram.com/abpnewstv/Facebook: https://www.facebook.com/abpnews/Twitter: https://twitter.com/abpnewstvGoogle+: https://plus.google.com/+abpnews"
"FZEkZ4drj2Y","MTV Ace Of Space Mourns For Danish Zehen’s Sudden Demise","2018-12-22T08:32:22.000Z","UCW-7nV1aZu0PKqj4c8SGP4A","India Forums","24","18.25.12","ace of space,ace of space danish zehen,ace of space today episode,ace of space mtv,mtv ace of space,ace of space latest episode,ace of space divya,ace of space episode,ace of space contestants,ace of sapace,vikas gupta,danish zehen,mtv india","2553700","61093","1392","2345","https://i.ytimg.com/vi/FZEkZ4drj2Y/default.jpg","False","False","MTV Ace Of space house and housemates are having an emotional roller coaster ride while they are mourning on their ex-contestant Danish Zehen’s death. To boost the Houseguests who are in a state of shock, Mastermind Vikas Gupta decides to make the housemates speak with their loved ones. Catch the episode at 6 PM with a bonus episode at 11:30 PM only on MTV and anytime on Voot.Video Courtesy: MTV India / Viacom18Subscribe to India Forums: https://www.youtube.com/indiaforumsVisit our website for Buzzing Hot News: http://www.india-forums.com/Check out our Social Media Handles for Quick updatesFacebook: https://www.facebook.com/indiaforumsTwitter: https://twitter.com/indiaforumsInstagram: https://www.instagram.com/indiaforums/"
"F6_0crxJGBM","Uppum Mulakum│Flowers│EP# 754","2018-12-22T14:00:01.000Z","UCmAPdImtXLGh5E-lTTH4Qmg","Flowers Comedy","24","18.25.12","flowers tv,uppum mulakum,uppum,biju sopanam,Balanchandran,Neelima,juhi rustagi,flower tv comedy,flower tv malayalam,balanchandran,entertainment,best comedy serial malayalam,s p sreekumar,college campus comedy,marimayam,sneha sreekumar,programme,moosa,m80 moosa,funny,flower tv comedy night,malayalam comedy,+uppum mulakum","1036497","10822","722","1875","https://i.ytimg.com/vi/F6_0crxJGBM/default.jpg","False","False","Watch Full Episode Here :- Watch Flowers TV Live On Your Mobile For Free!!! Download HomeMazala -  https://goo.gl/iGVJw2Join us on Facebook- https://www.facebook.com/flowersonair Twitter     https://www.twitter.com/flowersonairGoogle Plus -https://plus.google.com/+FlowerstvIndia"
"RoHnxRvgzFc","Brahmanandam Excellent speech at NTR Kathanayakudu Audio Launch - TV9","2018-12-21T15:01:18.000Z","UCPXTXMecYqnRKNdqdVOGSFg","TV9 Telugu Live","24","18.25.12","Brahmanandam Excellent speech at NTR Kathanayakudu Audio Launch,NTR Kathanayakudu Audio Launch,Rana on Chandrababu,Daggubati Purandeswari,Mohan Babu,Brahmanandam,Jr NTR speech at NTR Biopic,Kathanayakudu songs,Kathaa Naayaka Full Song,NTR Biopic Songs,Rajarshi Song,Nandamuri Balakrishna speech,NTR biopic trailer,Kalyan Ram at NTR biopic,NTR Kathanayakudu movie trailer,TV9 Telugu LIVE,TV9 Live Telugu,TV9 Entertainment","970720","6507","644","528","https://i.ytimg.com/vi/RoHnxRvgzFc/default.jpg","False","False","Brahmanandam Excellent speech at NTR Kathanayakudu Audio Launch || Balakrishna, Jr NTR, Rana as Chandrababu Naidu || Director KrishN.T.R. Kathanayakudu is an upcoming Indian Telugu, biographical drama film based on the real life of N. T. Rama Rao, produced by Nandamuri Balakrishna, Sai Korrapati Ranganatha, Vishnu Induri under NBK Films, Vaaraahi Chalana Chitram, Vibri Media banners and directed by Krish.It is the first movie in the two part biographical movie series based on the life of former movie star and politician N. T. Rama Rao. The film stars Nandamuri Balakrishna in the role of N. T. Rama Rao, his father and Vidya Balan as Basavatarakam, N. T. Rama Rao's first wife, this film marking her debut in Telugu and music is composed by M. M. Keeravani.The film has a sequel, N.T.R: Mahanayakudu that will showcase the political journey of N.T. Rama Rao.Casting:Nandamuri Balakrishna as N. T. Rama RaoVidya Balan as BasavatarakamNandamuri Kalyan Ram as Nandamuri HarikrishnaRana Daggubati as Nara Chandrababu NaiduBharath Reddy as Daggubati Venkateswara RaoSachin Khedekar as N. Bhaskara RaoGarapati Srinivas as Nandamuri SaikrishnaPoonam Bajwa as Garapati LokeswariManjima Mohan as Nara BhuvaneswariHimanshi Choudary as Daggubati PurandeswariHeroshini Komali.R as Kattamaneni Uma MaheshwariCameo appearances:Sumanth as Akkineni Nageswara RaoKaikala Satyanarayana as H.M. ReddyNithya Menen as SavitriShriya Saran as PrabhaPranitha Subhash as Krishna KumariShalini Pandey as Sowcar JanakiYashu Mashetty as S. VaralakshmiHansika Motwani as Jaya PradhaPayal Rajput as Jaya SudhaRakul Preet Singh as SrideviMurali Sharma as Aluri ChakrapaniNaresh as B. A. Subba RaoPrakash Raj as Nagi ReddyJisshu Sengupta as L. V. PrasadSanjay Reddy as Pingali Nagendra RaoRavi Kishan as Ravikant NagaichVennela Kishore as Rukmanandha RaoMirchi Madhavi as Nannapaneni RajakumariBrahmandham as RelangiSongs:Kathaa Naayaka song Lyrics written by K. Shiva Datta,Dr. K. Ramakrishna. Singer Kailash KherRajarshi song Lyrics written by K. Shiva Datta,Dr. K. Ramakrishna and M.M. Keeravaani. Singers Sharath Santosh,Mohana Bhogaraju,M.M. Keeravaani,Kaala Bhairava,Sreenidhi TirumalaDirected by KrishProduced by Nandamuri Balakrishna,Sai Korrapati,Vishnu InduriWritten by  Sai Madhav Burra (dialogues)Based on    Life of N. T. Rama RaoStarring    Nandamuri Balakrishna,Vidya BalanMusic by    M. M. KeeravaniCinematography Gnana Shekar V.SEdited by   Arram RamakrishnaProduction company NBK Films,Vaaraahi Chalana Chitram,Vibri MediaLanguage Telugu#NTRBiopic #NTRKathanayakudu #TV9LIVE► Download Tv9 Android App: http://goo.gl/T1ZHNJ► Subscribe to Tv9 Telugu Live: https://goo.gl/lAjMru► Circle us on G+: https://plus.google.com/+tv9► Like us on Facebook: https://www.facebook.com/tv9telugu► Follow us on Instagram: https://www.instagram.com/tv9telugu► Follow us on Twitter: https://twitter.com/Tv9Telugu► Pin us on Pinterest: https://www.pinterest.com/Tv9telugu"
"73075ITp_nE","Sivakarthikeyan Honest Reply to RK Suresh Review on Kanaa Movie","2018-12-24T08:37:06.000Z","UCKtcc8SgtIQ3WyhIga0Fzuw","Wetalkiess","24","18.25.12","kanaa movie,sivakarthikeyan kanaa,rk suresh review of kanaa,rk suresh latest video,sivakarthikeyan reply to rk suresh review on kanaa,sivakarthikeyan reply to rk suresh,sivakarthikeyan,kanaa box office","520848","12073","1223","844","https://i.ytimg.com/vi/73075ITp_nE/default.jpg","False","False","Shivakarthikeyan Reply to RK Suresh Review on Kanaa Movie#rksuresh #sivakarthikeyan #kanaa Click the below link & subscribe to our Channel for more updates on Tamil Cinema. https://goo.gl/KBxy8ESubscribe to : https://www.youtube.com/c/WetalkiessLike us on: https://www.facebook.com/WeTalkiess/Follow us on: https://twitter.com/WeTalkiessFollow us on: https://in.pinterest.com/WeTalkiess/"
"xiadNQe58tE","Jacketan Lightan Waliyan – Badshah | Amrit Maan | Do Dooni Panj |  Release 11 Jan | Abhishek-Akshay","2018-12-21T14:39:15.000Z","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India","10","18.25.12","Sony Music India,Sony Music,Latest Hits,jacketan lightan waliyan,badshah,amrit maan,isha reiki,do dooni panj,do dooni panj movie,latest punjabi song,new punjabi song,badshah new song,punjabi movie,ardas,amrit maan songs,amrit maan new song,jackt light,jacket light,indie pop,indie songs","12864918","167271","31598","11205","https://i.ytimg.com/vi/xiadNQe58tE/default.jpg","False","False","Apra Films presents the first single “Jacketan Lightan Waliyan” from upcoming movie Do Dooni Panj produced by Badshah and directed by Harry Bhatti. The movie is scheduled to release on 11th January 2019. #DoDooniPanj #JacketanLightanWaliyan  #Badshah  #AmritMaan #IshaRikhi Listen To JacketanLightanWaliyan on Gaana : https://bit.ly/2A9LbnESong Name : Jakcetan Lightan WaliyanSinger : Amrit Maan & BadshahLyrics : Amrit Maan & BadshahMusic : BadshahStarring : Amrit Maan , Isha Rikhi  & BadshahAdditional Programming : Meet SehraMix & Master : Aditya DevVideo: B2Gether ProsDirector : Mahi Sandhu & Joban SandhuLED Tron Dance : Team Shraey Khanna Edit & DI Colorist : Jagjeet Singh DhanoaDOP : Reg DIsha Rikhi Styling : Anuradha SinghHair & Makeup - Jawed & SwapnilMusic Label : Sony MusicOriginal Song Credits :Music Composer : Abhishek – AkshayLyrics : Akshay VermaSpecial Thanks To HikeFor exclusive updates on Punjabi / Pop Music connect – Facebook- https://www.facebook.com/SonyMusicNorth Twitter - https://twitter.com/sonymusicnorth Subscribe: https://www.youtube.com/user/sonymusi... Follow us: Twitter - https://twitter.com/sonymusicindia G+ https://plus.google.com/+SonyMusicIndia Audio on Sony Music Entertainment India Pvt. Ltd (C) 2018 Sony Music Entertainment India Pvt. Ltd."
"JFxx7WARrEg","PM Modi With CM Naveen Patnaik At IIT Bhubaneswar","2018-12-24T08:37:54.000Z","UC90RW5ZmBBqp4r2QIQxfACA","Kanak News","25","18.25.12","odisha news,odisha latest news,Odisha Latest,latest news,odisha politics,odia famous people,Orissa News,Orissa Latest News,Orissa Latest,Orissa,Odisha,bhubaneswar,sambalpur,kanak news,puri,cuttack,oriya news,news odisha,odia news,Narendra Modi,Naveen Patnaik,Modi In IIT Bhubaneswar,Modi In Odisha","158602","1952","106","155","https://i.ytimg.com/vi/JFxx7WARrEg/default.jpg","False","False","For latest Odisha News Follow us:Visit: http://kanaknews.com/YouTube: https://www.youtube.com/user/kanaktvonlineTwitter: https://twitter.com/kanak_newsFacebook: https://www.facebook.com/KanakNewsPlaylists-Big Debate- https://www.youtube.com/watch?v=FThjqCRJXQE&list=PLAfchLMlcCeXro0DaMSfVSS4Q-Q_jhTBbOne to One-https://www.youtube.com/watch?v=OvDWzu1jCco&list=PLAfchLMlcCeUPb0xj4SZtmDbVvP0iF-14Wah Wah Re Camera:https://www.youtube.com/watch?v=Irb_JGSPoy4&list=PLAfchLMlcCeVIdigqHVRt_EWaoZsBj_J1Loka Nakali Katha Asali:https://www.youtube.com/watch?v=zuAo6OBmyfA&list=PLAfchLMlcCeXzGOLmXc4K87EMc3hiyiezManoranjan Mishra Live:https://www.youtube.com/watch?v=jofnsNMsPes&list=PLAfchLMlcCeWfFRDWkNmLVnc2LeGp3oQ8Olta Palta: https://www.youtube.com/watch?v=ugFvlXgx6Bk&t=25s&index=1&list=PLAfchLMlcCeWQAqH87Cqo944_01LQP6eC #KanakNews"
